,Unnamed: 0,text,sentiment
621,621,ichigo tri carri swell bless suppos mayb that kiss shouldnt it,positive
622,622,bonniest weekend long time good fun though,positive
623,623,count hour lost sunshin weekend,negative
624,624,plan tri call doctor though isnt go well most plan,negative
625,625,hoooray im hook alreadi,neutral
626,626,ok good day,positive
627,627,agre everybodi wouldv excit goe ohhhh nooooo ms screw again,neutral
628,628,edg left contributori list month issu x ff were,neutral
629,629,growl mummi time come soon hut oh yeah hunt comb shirt think find one no,neutral
630,630,back zindex problemagain,negative
631,631,anyon bore work,negative
632,632,hate life moment there mani nos delic littl mind take,negative
633,633,wwwspacecomfashionisthenextc check start new thes limit edit differ way check facebook group too,neutral
634,634,husband girl,neutral
635,635,think began good idea place see,neutral
636,636,first day summer suck overcast cold isnt summer,negative
637,637,hi one king artist anoth king artist,neutral
638,638,say happi mother day moss httppluckcompstori,positive
639,639,oooh ok accept friend request,neutral
640,640,sorri sweet poor wonder crazi weird grew not fair silli littl girl never go cope urg not fair,negative
641,641,no,neutral
642,642,michel thank thatam follow themlov good caus,positive
643,643,not avail area would too,negative
644,644,friday hour im freeuntil tomorrow oh well,neutral
645,645,meet time inam tri win someth prize friday,neutral
646,646,wait cramp,negative
647,647,philosophi final today thank day now,positive
648,648,plan didnt go follow ok,neutral
649,649,let guess skip sport bought new pinkish outfit,neutral
650,650,rain pleas come out,neutral
651,651,pleasur,neutral
652,652,st present senior board for,negative
653,653,know funni ahahah,positive
654,654,wide awak crouch bad bad bad bad,negative
655,655,thought thing couldnt get wors get even wors tonight bet life miseri,negative
656,656,dont pp it,neutral
657,657,hi emma latin would help studi aptitud test get glad school want take it,positive
658,658,supper tonight durum minut,neutral
659,659,cap think cut everi night okay,positive
660,660,happystool let today last day nippl rip jackson tyler morri alway love never forgotten,positive
661,661,hi maria,neutral
662,662,im not home cat right now,neutral
663,663,music manner still empti,negative
664,664,httptwitpiccomjmeh oh yeah appl juic im rebel,negative
665,665,im sorri still sick u know know u guess peter present,negative
666,666,nice one,positive
667,667,exam today go get licens renew birthday get closer,neutral
668,668,go get creativ mother day gift im donna win love,positive
669,669,think donna rain,neutral
670,670,aah well friend wonder all great weather good,positive
671,671,book sign w everyon fun im na miss everyth,neutral
672,672,lost artist abil,negative
673,673,not close enough could run get one,neutral
674,674,stone cold crazi,negative
675,675,total austin power withdrawn symptom carri withdrawn symptom mummi mine withdrawn symptom,neutral
676,676,pretti took like hour ursssss,positive
677,677,senior last day,neutral
678,678,crisi forgot fring comb im menno one help me,negative
679,679,alreadi got ticket thank make sure though,positive
680,680,thank new follow,positive
681,681,get closer rather real lobbi date chicago blogher see,neutral
682,682,lost voic adel laugh still wonder im colleg week off,neutral
683,683,killboy oh sorri not get repli noth yes know nirvana,negative
684,684,busi work new kit coupl interview doneyea weekend pray uncl still young massiv stroke,positive
685,685,didnt get bitten rabi infest person last night may donna scare rachel quarant tonight shall fun,neutral
686,686,noon no room cri org want slap sing fine nowher boohooooooooooo,negative
687,687,watch simpson,neutral
688,688,good morn court crossfit bibl studi someon special hous httptinyurlcomcj,positive
689,689,great time london,positive
690,690,work soon way soon,neutral
691,691,pocket annelies want do,neutral
692,692,emerg room cousin shes got mad fli cant walk breath hospit alway cold,negative
693,693,thank greet,positive
694,694,im hungri wife toyshop parti bring takeaway home much longer parti go on,neutral
695,695,httptwitpiccomwb pretti babi,positive
696,696,invit hous instead,neutral
697,697,im bit ben thate out,neutral
698,698,stackeoverflow httpbitlynfk,neutral
699,699,jungl book sooooo cut noth eat drink,positive
700,700,dead stop express lane would happen choos take no way ugh hope get move,neutral
701,701,okeef may your twitter your secret caleb crush much into,neutral
702,702,ah ok thank youuuuuu,positive
703,703,twitter fail life sometim oh well httptinyurlcomqkxhq,negative
704,704,no phone call yet minut pluck courag wish phone would ring,positive
705,705,badpoint gear question post bad get rest dreadweav set,neutral
706,706,remind much omaha girl use date guess jean calvin vein wore,neutral
707,707,sherrieshepherd gave link httpwwwbrentozarcomtwitt give twitter tip hope help,positive
708,708,love mind,positive
709,709,yeah im okay ite ace bandag sit bad bad bad bad twitter thank,positive
710,710,your gorgeous,positive
711,711,guess relax dinner movi tonighti look forward day work,positive
712,712,lawton grew speaker watch charli sound on,neutral
713,713,roll hut,positive
714,714,funni have,positive
715,715,well doesnt look far even say myself,negative
716,716,deadlin,neutral
717,717,terribl headach need relief,negative
718,718,two month ago becam irrelev,negative
719,719,final sunni day im sick go outsid play,negative
720,720,good luck excit,positive
721,721,work vacat thailand get excit everi day,positive
722,722,wont home till like next month,neutral
723,723,final chanc show genuin love not depend selfish love hope heart goe im sorri pain,positive
724,724,im game bad leav hi,negative
725,725,screw sat us,negative
726,726,got anoth cowork got laid lot peopl becom unemploy,negative
727,727,exact one think bestttt,positive
728,728,parti go daytim,neutral
729,729,googledoc holder instead label like email kind like label,positive
730,730,let guess ran mile grm wake kiss go beach record studio,neutral
731,731,never knew detent hard get,negative
732,732,pacquiao fight fun home melissa sat today mission idea sure differ freeway urban,positive
733,733,nail broke haaaaaaaaat,negative
734,734,sang disappoint,negative
735,735,yep,neutral
736,736,much longer not block parti love need go bed wonder time overllthank,positive
737,737,thank mon seed larger alreadi crack plant hope avail isnt did,negative
738,738,anyon want buy anthropomorph planter httptinyurlcommsru avail till must,neutral
739,739,beauti day outsid today shame im stuck offic blind shut stop glare,neutral
740,740,woke sun start rain,neutral
741,741,creativ vaso stock palmarcom miss thank meet it,neutral
742,742,rate weather,negative
743,743,cultur tour louisa famili kangaroo sightse cemeteri love,positive
744,744,flapatact nice plea came in,negative
745,745,oh nippl lenz way get celebr mother day first time mother,positive
746,746,chilblain busi bankholiday hope everybodi go holiday day bad bad bad bad,positive
747,747,much better day today finish last twilight book yesterday class start next week get all,positive
748,748,new motorcycl pop cabl alreadi nowyou ride hard,positive
749,749,check ulcer design rotari retrograd httprachellovespeaceblogspotcom let know think,neutral
750,750,thank welcom back,positive
751,751,want experi snow dont snow suck,negative
752,752,sore head,negative
753,753,offic tri solv mysteri whose blood bathroom toilet eewwwww,neutral
754,754,wwwi love car soon cut tonight love carlmi yr old sad nowll,neutral
755,755,bryan hasnt repli wingnut,neutral
756,756,watch southward anoth minut,neutral
757,757,thank ami video awesom see tm hes amaz bounti bounti bounti,positive
758,758,mayha no simpli want go ny,positive
759,759,bore go habit stupid ban,negative
760,760,tri shoe new look,neutral
761,761,earli want go back sleep,neutral
762,762,dont think sister refus get ticket next week,negative
763,763,oh nowhop hes ok u take met,neutral
764,764,die wait magic jack read it,neutral
765,765,ive women up,neutral
766,766,havana oh man pleas come corona would love see everyday instead like year that,positive
767,767,made one greatest dinner ever roast pork tenderloin bed wild rice bed mix green mummi sauc no wine,positive
768,768,nooooo raininghad leav beach,negative
769,769,shower class class take care ladyfriend write like there no tomorrow,positive
770,770,rockstar photograph shoot went great tonight littl differ usual stuff nice,positive
771,771,great pick tri start sell race photo runner,positive
772,772,goodmorn twitter oh gash woke soon nice oh twittervers happi mothersday everybodi especi mine,positive
773,773,delay swear took hour get air alabama yes love reminisc trip you,positive
774,774,hobbi went pick fring comic today store work store busi no comic houston web,neutral
775,775,world amaz,positive
776,776,no idea complet lost,negative
777,777,gadgetopia need your not follow send email,neutral
778,778,www cutwish couldv gone,positive
779,779,got cabl set win got lock put door win feel neglect fail,neutral
780,780,think may look littl silli also camera broken no photo,negative
781,781,great talk grace awesom god worksthat somehow start remot control work,positive
782,782,day boast me,negative
783,783,ill listen,neutral
784,784,oh nou dont hit famili emerg delay cant wait see them,neutral
785,785,sit home noth donna like weekend,neutral
786,786,oh nevermind think thing unsalvag,negative
787,787,flew brisban lax today great flight love light shame one drink limit though,neutral
788,788,think go sleep consid b his,neutral
789,789,told often wash hair would never speak again,neutral
790,790,spent hour look blow topic end invent rrrr httpbitlyqrzi,negative
